word,pinyin,start,file
不能自已,"['bu', 'neng', 'zi', 'yi']",0:05:34.300000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部27.srt
一己之私,"['yi', 'ji', 'zhi', 'si']",0:28:50.960000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部09.srt
似曾相识,"['si', 'ceng', 'xiang', 'shi']",0:09:15.400000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部02.srt
是非曲直,"['shi', 'fei', 'qu', 'zhi']",0:11:24.020000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.05.1080P.PPTV原画.x264.srt
置之不顾,"['zhi', 'zhi', 'bu', 'gu']",0:28:31.760000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-25.srt
孤陋寡闻,"['gu', 'lou', 'gua', 'wen']",0:08:00.400000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部22.srt
温文尔雅,"['wen', 'wen', 'er', 'ya']",0:39:51.080000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-20.srt
哑口无言,"['ya', 'kou', 'wu', 'yan']",0:17:00.100000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部34.srt
偃旗息鼓,"['yan', 'qi', 'xi', 'gu']",0:07:40.480000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-24.srt
孤魂野鬼,"['gu', 'hun', 'ye', 'gui']",0:04:37.666000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部33.srt
鬼迷心窍,"['gui', 'mi', 'xin', 'qiao']",0:12:22.440000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-43.srt
巧取豪夺,"['qiao', 'qu', 'hao', 'duo']",0:24:00.233000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部32.srt
多管闲事,"['duo', 'guan', 'xian', 'shi']",0:04:03.966000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部31.srt
食不果腹,"['shi', 'bu', 'guo', 'fu']",0:11:16.280000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-27.srt
赴汤蹈火,"['fu', 'tang', 'dao', 'huo']",0:30:21.200000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-02.srt
祸起萧墙,"['huo', 'qi', 'xiao', 'qiang']",0:09:01.800000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部26.srt
强弩之末,"['qiang', 'nu', 'zhi', 'mo']",0:06:19.320000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-25.srt
没齿不忘,"['mo', 'chi', 'bu', 'wang']",0:04:46.450000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.08.1080P.PPTV原画.x264.srt
妄自尊大,"['wang', 'zi', 'zun', 'da']",0:32:58.240000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部06.srt
大吃一惊,"['da', 'chi', 'yi', 'jing']",0:17:55.566000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部28.srt
兢兢业业,"['jing', 'jing', 'ye', 'ye']",0:20:38.200000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.12.1080P.PPTV原画.x264.srt
夜郎自大,"['ye', 'lang', 'zi', 'da']",0:32:19.040000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-39.srt
大言不惭,"['da', 'yan', 'bu', 'can']",0:16:43.680000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部07.srt
惨不忍睹,"['can', 'bu', 'ren', 'du']",0:31:56.120000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部06.srt
独立王国,"['du', 'li', 'wang', 'guo']",0:13:40.260000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.07.1080P.PPTV原画.x264.srt
过而能改,"['guo', 'er', 'neng', 'gai']",0:28:37.680000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部13.srt
改过自新,"['gai', 'guo', 'zi', 'xin']",0:32:20.960000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部20.srt
信口开河,"['xin', 'kou', 'kai', 'he']",0:22:28.600000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部16.srt
和盘托出,"['he', 'pan', 'tuo', 'chu']",0:19:22.766000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部29.srt
出人意料,"['chu', 'ren', 'yi', 'liao']",0:11:56.890000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.06.1080P.PPTV原画.x264.srt
聊以自慰,"['liao', 'yi', 'zi', 'wei']",0:13:58.633000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部29.srt
惟利是图,"['wei', 'li', 'shi', 'tu']",0:40:48.680000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部19.srt
图穷匕见,"['tu', 'qiong', 'bi', 'xian']",0:12:21.160000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部22.srt
闲杂人等,"['xian', 'za', 'ren', 'deng']",0:10:22.860000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.16.1080P.PPTV原画.x264.srt
等闲之辈,"['deng', 'xian', 'zhi', 'bei']",0:19:04,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-22.srt
背信弃义,"['bei', 'xin', 'qi', 'yi']",0:30:40.440000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部08.srt
一来一往,"['yi', 'lai', 'yi', 'wang']",0:39:46.520000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-35.srt
亡羊补牢,"['wang', 'yang', 'bu', 'lao']",0:04:44.300000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.23.1080P.PPTV原画.x264.srt
唠唠叨叨,"['lao', 'lao', 'dao', 'dao']",0:31:50.966000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部32.srt
刀下留人,"['dao', 'xia', 'liu', 'ren']",0:43:47.060000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.03.1080P.PPTV原画.x264.srt
人来客往,"['ren', 'lai', 'ke', 'wang']",0:05:39.920000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-28.srt
望其项背,"['wang', 'qi', 'xiang', 'bei']",0:06:58,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-23.srt
杯水车薪,"['bei', 'shui', 'che', 'xin']",0:11:16.200000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-39.srt
心服口服,"['xin', 'fu', 'kou', 'fu']",0:32:06.840000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.10.1080P.PPTV原画.x264.srt
富商大贾,"['fu', 'shang', 'da', 'jia']",0:10:00.960000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-20.srt
假仁假义,"['jia', 'ren', 'jia', 'yi']",0:31:03.160000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部09.srt
一无所获,"['yi', 'wu', 'suo', 'huo']",0:38:54.840000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部14.srt
豁然开朗,"['huo', 'ran', 'kai', 'lang']",0:30:17.520000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部22.srt
狼心狗肺,"['lang', 'xin', 'gou', 'fei']",0:44:04.600000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部30.srt
飞黄腾达,"['fei', 'huang', 'teng', 'da']",0:04:30.560000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-27.srt
大功告成,"['da', 'gong', 'gao', 'cheng']",0:35:46.900000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部31.srt
成竹在胸,"['cheng', 'zhu', 'zai', 'xiong']",0:34:00.200000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部27.srt
凶相毕露,"['xiong', 'xiang', 'bi', 'lu']",0:14:21.360000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-20.srt
路见不平,"['lu', 'jian', 'bu', 'ping']",0:04:00.200000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部31.srt
平白无故,"['ping', 'bai', 'wu', 'gu']",0:35:50.270000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.14.1080P.PPTV原画.x264.srt
沽名钓誉,"['gu', 'ming', 'diao', 'yu']",0:39:37.040000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-44.srt
欲罢不能,"['yu', 'ba', 'bu', 'neng']",0:18:29.660000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.22.1080P.PPTV原画.x264.srt
能工巧匠,"['neng', 'gong', 'qiao', 'jiang']",0:16:04.520000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-05.srt
将功折罪,"['jiang', 'gong', 'zhe', 'zui']",0:18:41.466000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部39.srt
罪该万死,"['zui', 'gai', 'wan', 'si']",0:40:17.900000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部27.srt
四海为家,"['si', 'hai', 'wei', 'jia']",0:15:43.560000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部03.srt
家家户户,"['jia', 'jia', 'hu', 'hu']",0:26:43,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-37.srt
胡言乱语,"['hu', 'yan', 'luan', 'yu']",0:02:40.880000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-22.srt
与众不同,"['yu', 'zhong', 'bu', 'tong']",0:32:19.040000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-21.srt
同床异梦,"['tong', 'chuang', 'yi', 'meng']",0:30:07.166000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部34.srt
蒙混过关,"['meng', 'hun', 'guo', 'guan']",0:41:16.800000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-47.srt
官逼民反,"['guan', 'bi', 'min', 'fan']",0:16:58.830000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.04.1080P.PPTV原画.x264.srt
繁文缛节,"['fan', 'wen', 'ru', 'jie']",0:32:52.450000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.27.1080P.PPTV原画.x264.srt
接二连三,"['jie', 'er', 'lian', 'san']",0:05:12.670000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.05.1080P.PPTV原画.x264.srt
三天两头,"['san', 'tian', 'liang', 'tou']",0:11:16.320000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.21.1080P.PPTV原画.x264.srt
投鼠忌器,"['tou', 'shu', 'ji', 'qi']",0:34:32.960000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部16.srt
气急败坏,"['qi', 'ji', 'bai', 'huai']",0:25:16.920000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-19.srt
怀恨在心,"['huai', 'hen', 'zai', 'xin']",0:33:47.800000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部03.srt
心急如焚,"['xin', 'ji', 'ru', 'fen']",0:39:50.510000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.30.1080P.PPTV原画.x264.srt
奋不顾身,"['fen', 'bu', 'gu', 'shen']",0:35:23.640000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.24.1080P.PPTV原画.x264.srt
身外之物,"['shen', 'wai', 'zhi', 'wu']",0:19:09.520000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.02.1080P.PPTV原画.x264.srt
无言可对,"['wu', 'yan', 'ke', 'dui']",0:25:52.720000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部24.srt
对症下药,"['dui', 'zheng', 'xia', 'yao']",0:14:42.800000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-16.srt
杳无音信,"['yao', 'wu', 'yin', 'xin']",0:06:52.020000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.21.1080P.PPTV原画.x264.srt
心照不宣,"['xin', 'zhao', 'bu', 'xuan']",0:17:03.370000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.19.1080P.PPTV原画.x264.srt
悬崖峭壁,"['xuan', 'ya', 'qiao', 'bi']",0:19:26.280000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部01.srt
必经之路,"['bi', 'jing', 'zhi', 'lu']",0:26:18.640000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部08.srt
鹿死谁手,"['lu', 'si', 'shei', 'shou']",0:18:36.320000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部20.srt
授人以柄,"['shou', 'ren', 'yi', 'bing']",0:05:28.120000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部20.srt
兵戎相见,"['bing', 'rong', 'xiang', 'jian']",0:13:35.260000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.01.1080P.PPTV原画.x264.srt
见利忘义,"['jian', 'li', 'wang', 'yi']",0:40:54.766000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部35.srt
一唱一和,"['yi', 'chang', 'yi', 'he']",0:40:49.360000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部16.srt
合二为一,"['he', 'er', 'wei', 'yi']",0:10:10.480000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.25.1080P.PPTV原画.x264.srt
一哄而散,"['yi', 'hong', 'er', 'san']",0:30:36.540000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.03.1080P.PPTV原画.x264.srt
三五成群,"['san', 'wu', 'cheng', 'qun']",0:43:57.840000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.04.1080P.PPTV原画.x264.srt
群龙无首,"['qun', 'long', 'wu', 'shou']",0:39:22.440000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部12.srt
手眼通天,"['shou', 'yan', 'tong', 'tian']",0:40:03.160000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.03.1080P.PPTV原画.x264.srt
天衣无缝,"['tian', 'yi', 'wu', 'feng']",0:24:00.560000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部08.srt
风调雨顺,"['feng', 'tiao', 'yu', 'shun']",0:04:17.400000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部14.srt
顺水推舟,"['shun', 'shui', 'tui', 'zhou']",0:34:27.490000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.23.1080P.PPTV原画.x264.srt
昼夜兼程,"['zhou', 'ye', 'jian', 'cheng']",0:33:25.280000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部23.srt
成群结伙,"['cheng', 'qun', 'jie', 'huo']",0:07:13.800000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-20.srt
祸从口出,"['huo', 'cong', 'kou', 'chu']",0:24:03.280000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部18.srt
出乎意料,"['chu', 'hu', 'yi', 'liao']",0:08:38.360000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-11.srt
料事如神,"['liao', 'shi', 'ru', 'shen']",0:12:03.280000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部11.srt
深明大义,"['shen', 'ming', 'da', 'yi']",0:12:16.880000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.18.1080P.PPTV原画.x264.srt
一团和气,"['yi', 'tuan', 'he', 'qi']",0:09:47.460000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.01.1080P.PPTV原画.x264.srt
七零八落,"['qi', 'ling', 'ba', 'luo']",0:33:38.520000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-14.srt
落草为寇,"['luo', 'cao', 'wei', 'kou']",0:29:17.880000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部04.srt
口若悬河,"['kou', 'ruo', 'xuan', 'he']",0:18:37.880000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-18.srt
和睦相处,"['he', 'mu', 'xiang', 'chu']",0:03:54.320000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.01.1080P.PPTV原画.x264.srt
出其不意,"['chu', 'qi', 'bu', 'yi']",0:10:40.040000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-48.srt
一窍不通,"['yi', 'qiao', 'bu', 'tong']",0:16:06.040000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-26.srt
同归于尽,"['tong', 'gui', 'yu', 'jin']",0:36:14.660000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.02.1080P.PPTV原画.x264.srt
金蝉脱壳,"['jin', 'chan', 'tuo', 'qiao']",0:38:05.030000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.02.1080P.PPTV原画.x264.srt
乔装改扮,"['qiao', 'zhuang', 'gai', 'ban']",0:40:07.740000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.01.1080P.PPTV原画.x264.srt
半信半疑,"['ban', 'xin', 'ban', 'yi']",0:11:09.640000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.30.1080P.PPTV原画.x264.srt
一面之缘,"['yi', 'mian', 'zhi', 'yuan']",0:10:02.590000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.16.1080P.PPTV原画.x264.srt
原形毕露,"['yuan', 'xing', 'bi', 'lu']",0:04:30,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-05.srt
绿林豪杰,"['lu', 'lin', 'hao', 'jie']",0:29:13.100000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部34.srt
解甲归田,"['jie', 'jia', 'gui', 'tian']",0:16:39.100000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.29.1080P.PPTV原画.x264.srt
恬不知耻,"['tian', 'bu', 'zhi', 'chi']",0:16:33.720000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部06.srt
池鱼之殃,"['chi', 'yu', 'zhi', 'yang']",0:12:50.120000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-04.srt
仰面朝天,"['yang', 'mian', 'chao', 'tian']",0:06:11.080000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-24.srt
天网恢恢,"['tian', 'wang', 'hui', 'hui']",0:25:49.320000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部23.srt
悔不当初,"['hui', 'bu', 'dang', 'chu']",0:25:08.630000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.30.1080P.PPTV原画.x264.srt
锄强扶弱,"['chu', 'qiang', 'fu', 'ruo']",0:25:38.760000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-09.srt
若合符节,"['ruo', 'he', 'fu', 'jie']",0:20:16.240000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部08.srt
洁身自好,"['jie', 'shen', 'zi', 'hao']",0:15:05.760000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-26.srt
好心好意,"['hao', 'xin', 'hao', 'yi']",0:10:42.600000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部20.srt
疑难杂症,"['yi', 'nan', 'za', 'zheng']",0:18:39.700000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.24.1080P.PPTV原画.x264.srt
正人君子,"['zheng', 'ren', 'jun', 'zi']",0:40:45.360000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.17.1080P.PPTV原画.x264.srt
自鸣得意,"['zi', 'ming', 'de', 'yi']",0:21:59.920000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-18.srt
一无所有,"['yi', 'wu', 'suo', 'you']",0:36:40.680000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.24.1080P.PPTV原画.x264.srt
有问必答,"['you', 'wen', 'bi', 'da']",0:11:22.350000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.08.1080P.PPTV原画.x264.srt
大动干戈,"['da', 'dong', 'gan', 'ge']",0:34:30.200000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部36.srt
各取所需,"['ge', 'qu', 'suo', 'xu']",0:16:11.680000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部10.srt
虚与委蛇,"['xu', 'yu', 'wei', 'yi']",0:32:09.960000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-44.srt
一步登天,"['yi', 'bu', 'deng', 'tian']",0:26:22.280000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-25.srt
天罗地网,"['tian', 'luo', 'di', 'wang']",0:44:12.720000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部23.srt
望而生畏,"['wang', 'er', 'sheng', 'wei']",0:33:47.680000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-16.srt
微乎其微,"['wei', 'hu', 'qi', 'wei']",0:24:05.320000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.10.1080P.PPTV原画.x264.srt
位极人臣,"['wei', 'ji', 'ren', 'chen']",0:40:32.120000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-19.srt
趁虚而入,"['chen', 'xu', 'er', 'ru']",0:32:58.866000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部40.srt
如胶似漆,"['ru', 'jiao', 'si', 'qi']",0:18:59.060000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.18.1080P.PPTV原画.x264.srt
杞人忧天,"['qi', 'ren', 'you', 'tian']",0:11:40.240000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-03.srt
天下大乱,"['tian', 'xia', 'da', 'luan']",0:13:36.440000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.27.1080P.PPTV原画.x264.srt
乱臣贼子,"['luan', 'chen', 'zei', 'zi']",0:25:37.166000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部30.srt
兹事体大,"['zi', 'shi', 'ti', 'da']",0:09:42.520000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-11.srt
大海捞针,"['da', 'hai', 'lao', 'zhen']",0:14:49.033000,/home/indigo6a/Documents/projects/orc/srt/第二部/神探狄仁杰第二部39.srt
真才实学,"['zhen', 'cai', 'shi', 'xue']",0:19:17.770000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.02.1080P.PPTV原画.x264.srt
雪中送炭,"['xue', 'zhong', 'song', 'tan']",0:09:51.420000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.13.1080P.PPTV原画.x264.srt
探囊取物,"['tan', 'nang', 'qu', 'wu']",0:28:36.080000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-34.srt
无病呻吟,"['wu', 'bing', 'shen', 'yin']",0:09:39.920000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.28.1080P.PPTV原画.x264.srt
阴魂不散,"['yin', 'hun', 'bu', 'san']",0:18:55.390000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.27.1080P.PPTV原画.x264.srt
三令五申,"['san', 'ling', 'wu', 'shen']",0:41:13.160000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.29.1080P.PPTV原画.x264.srt
神来之笔,"['shen', 'lai', 'zhi', 'bi']",0:37:49.600000,/home/indigo6a/Documents/projects/orc/srt/第三部/神探狄仁杰3-16.srt
逼人太甚,"['bi', 'ren', 'tai', 'shen']",0:17:47.200000,/home/indigo6a/Documents/projects/orc/srt/第一部/[神探狄仁杰1无台标版].Shen.Tan.Di.Ren.Jie.Complete.19.1080P.PPTV原画.x264.srt
